"title","firstname","middlename","lastname","name_suffix","nickname","party","state","district","in_office","gender","phone","fax","website","webform","congress_office","bioguide_id","votesmart_id","fec_id","govtrack_id","crp_id","twitter_id","congresspedia_url","youtube_url","facebook_id","official_rss","senate_class","birthdate"
"Rep","Erik","","Paulsen","","","R","MN","3","1","M","202-225-2871","202-225-6351","http://paulsen.house.gov/","https://forms.house.gov/paulsen/contact-form.shtml","127 Cannon House Office Building","P000594","3833","H8MN03077","412303","N00029391","RepErikPaulsen","http://www.opencongress.org/wiki/Erik_Paulsen","http://www.youtube.com/reperikpaulsen","128558293848160","","","05/14/1965"
"Rep","Gary","C.","Peters","","","D","MI","9","1","M","202-225-5802","202-226-2356","http://peters.house.gov/","https://forms.house.gov/peters/contact-form.shtml","1609 Longworth House Office Building","P000595","8749","H8MI09068","412305","N00029277","RepGaryPeters","http://www.opencongress.org/wiki/Gary_Peters","http://www.youtube.com/repgarypeters","88851604323","","","12/01/1958"
"Com","Pedro","","Pierluisi","","","D","PR","0","1","M","202-225-2615","202-225-2154","http://pierluisi.house.gov/","https://forms.house.gov/pierluisi/contact-form.shtml","1213 Longworth House Office Building","P000596","110894","H8PR00062","412306","N00029168","pedropierluisi","http://www.opencongress.org/wiki/Pedro_Pierluisi","http://www.youtube.com/PierluisiCongress","55139978107","","","04/26/1959"
"Rep","Chellie","M.","Pingree","","","D","ME","1","1","F","202-225-6116","202-225-5590","http://pingree.house.gov/","https://forms.house.gov/pingree/contact-form.shtml","1318 Longworth House Office Building","P000597","6586","H8ME01120","412307","N00013817","chelliepingree","http://www.opencongress.org/wiki/Chellie_Pingree","http://www.youtube.com/CongresswomanPingree","ChelliePingree","","","04/02/1955"
"Rep","Jared","","Polis","","","D","CO","2","1","M","202-225-2161","202-226-7840","http://polis.house.gov/","http://polis.house.gov/Contact/","501 Cannon House Office Building","P000598","106220","H8CO02137","412308","N00029127","jaredpolis","http://www.opencongress.org/wiki/Jared_Polis","http://www.youtube.com/JaredPolis31275","jaredpolis","","","05/12/1975"
"Rep","Bill","","Posey","","","R","FL","15","1","M","202-225-3671","202-225-3516","http://posey.house.gov/","http://posey.house.gov/Contact/","120 Cannon House Office Building","P000599","24280","H8FL15107","412309","N00029662","congbillposey","http://www.opencongress.org/wiki/Bill_Posey","http://www.youtube.com/CongressmanPosey","100000080395369","","","12/18/1947"
"Rep","Tom","","Perriello","","","D","VA","5","0","M","","","","","","P000600","109344","H8VA05106","412304","N00029339","tomperriello","http://www.opencongress.org/wiki/Tom_Perriello","http://www.youtube.com/TomPerriello","","","","10/09/1974"
"Rep","Steven","","Palazzo","","","R","MS","4","1","M","202-225-5772","202- 225-7074","http://palazzo.house.gov/","","331 Cannon House Office Building","P000601","69521","H0MS04120","412443","N00031958","StevenPalazzo","http://www.opencongress.org/wiki/Steven_Palazzo","http://www.youtube.com/CongressmanPalazzo","","","","02/21/1970"
"Rep","Michael","Richard","Pompeo","","Mike","R","KS","4","1","M","202-225-6216","202-225-3489","http://pompeo.house.gov/","","107 Cannon House Office Building","P000602","125023","H0KS0405","412431","N00030744","mikepompeo","http://www.opencongress.org/wiki/Mike_Pompeo","","","","","12/30/1963"
"Sen","Rand","","Paul","","","R","KY","Junior Seat","1","M","202-224-4343","","http://www.paul.senate.gov","http://www.paul.senate.gov/?p=contact","208 Russell Senate Office Building","P000603","117285","S0KY00156","412492","N00030836","SenRandPaul","http://www.opencongress.org/wiki/Rob_Portman","","","","III","01/07/1963"
"Rep","Mike","","Quigley","","","D","IL","5","1","M","202-225-4061","202-225-5603","http://quigley.house.gov/","https://forms.house.gov/quigley/contact-form.shtml","1124 Longworth House Office Building","Q000023","83310","H0IL05096","412331","N00030581","RepMikeQuigley","http://www.opencongress.org/wiki/Michael_Quigley","http://www.youtube.com/repmikequigley","repmikequigley","","","10/17/1959"
"Rep","Ben","","Quayle","","","R","AZ","3","1","M","202-225-3361","202-225-3462","http://quayle.house.gov/","","1419 Longworth House Office Building","Q000024","123506","H0AZ03362","412398","N00031723","benquayle","http://www.opencongress.org/wiki/Ben_Quayle","http://www.youtube.com/repbenquayle","","","","11/05/1976"
"Rep","George","P.","Radanovich","","","R","CA","19","0","M","","","","","","R000004","21911","H2CA19054","400330","N00007507","RepRadanovich","http://www.opencongress.org/wiki/George_Radanovich","http://www.youtube.com/RadanovichCA19","","","","06/20/1955"
"Rep","Nick Joe","","Rahall","II","Nick","D","WV","3","1","M","202-225-3452","202-225-9061","http://rahall.house.gov/","http://www.rahall.house.gov/?sectionid=9&sectiontree=9","2307 Rayburn House Office Building","R000011","27133","H6WV04057","400331","N00002198","","http://www.opencongress.org/wiki/Nick_Joe_Rahall","http://www.youtube.com/NRAHALLWV03","NickRahall","","","05/20/1949"
"Rep","James","M.","Ramstad","","Jim","R","MN","3","0","M","","","","","","R000033","26921","H0MN00013","400332","N00004484","","http://www.opencongress.org/wiki/James_Ramstad","","","","","05/06/1946"
"Rep","Charles","B.","Rangel","","Charlie","D","NY","15","1","M","202-225-4365","202-225-0816","http://rangel.house.gov/","https://forms.house.gov/rangel/forms/contact.shtml","2354 Rayburn House Office Building","R000053","26979","H6NY19029","400333","N00000964","cbrangel","http://www.opencongress.org/wiki/Charles_Rangel","http://www.youtube.com/RepRangel","CBRangel","","","06/11/1930"
"Sen","John","Francis","Reed","","Jack","D","RI","Senior Seat","1","M","202-224-4642","202-224-4680","http://www.reed.senate.gov/","http://www.reed.senate.gov/contact/","728 Hart Senate Office Building","R000122","27060","S6RI00163","300081","N00000362","","http://www.opencongress.org/wiki/John_Reed","","","","II","11/12/1949"
"Rep","Ralph","S.","Regula","","","R","OH","16","0","M","","","","","","R000141","27021","H6OH16029","400334","N00003651","","http://www.opencongress.org/wiki/Ralph_Regula","","","","","12/03/1924"
"Sen","Harry","M.","Reid","","","D","NV","Senior Seat","1","M","202-224-3542","202-224-7327","http://www.reid.senate.gov/","http://www.reid.senate.gov/contact/index.cfm","522 Hart Senate Office Building","R000146","53320","S6NV00028","300082","N00009922","SenatorReid","http://www.opencongress.org/wiki/Harry_Reid","http://www.youtube.com/SenatorReid","HarryReid","","III","12/02/1939"
"Rep","Silvestre","","Reyes","","Silver","D","TX","16","1","M","202-225-4831","202-225-2016","http://reyes.house.gov/","http://wwwc.house.gov/reyes/voice_your_opinion.asp","2210 Rayburn House Office Building","R000170","292","H6TX00115","400337","N00006067","silvestrereyes","http://www.opencongress.org/wiki/Silvestre_Reyes","http://www.youtube.com/RepReyes","105434391510","","","11/10/1944"
"Sen","Pat","","Roberts","","","R","KS","Senior Seat","1","M","202-224-4774","202-224-3514","http://www.roberts.senate.gov/","http://www.roberts.senate.gov/public/index.cfm?p=EmailPat","109 Hart Senate Office Building","R000307","26866","S6KS00080","300083","N00005285","senpatroberts","http://www.opencongress.org/wiki/Pat_Roberts","http://www.youtube.com/SenPatRoberts","SenPatRoberts","","II","04/20/1936"
"Sen","John","D.","Rockefeller","IV","Jay","D","WV","Senior Seat","1","M","202-224-6472","202-224-7665","http://www.rockefeller.senate.gov/","http://www.rockefeller.senate.gov/contact/email.cfm","531 Hart Senate Office Building","R000361","53360","S4WV00027","300084","N00001685","senrockefeller","http://www.opencongress.org/wiki/John_Rockefeller","http://www.youtube.com/SenatorRockefeller","","","II","06/18/1937"
"Rep","Harold","","Rogers","","Hal","R","KY","5","1","M","202-225-4601","202-225-0940","http://halrogers.house.gov/","http://halrogers.house.gov/Contact.aspx","2406 Rayburn House Office Building","R000395","26875","H0KY05015","400340","N00003473","","http://www.opencongress.org/wiki/Harold_Rogers","http://www.youtube.com/RepHalRogers","6722039085","","","12/31/1937"
"Rep","Dana","T.","Rohrabacher","","","R","CA","46","1","M","202-225-2415","202-225-0145","http://rohrabacher.house.gov/","http://rohrabacher.house.gov/Contact/Zip.htm","2300 Rayburn House Office Building","R000409","26763","H8CA42061","400343","N00007151","DanaRohrabacher","http://www.opencongress.org/wiki/Dana_Rohrabacher","","78476240421","","","06/21/1947"
"Rep","Ileana","","Ros-Lehtinen","","","R","FL","18","1","F","202-225-3931","202-225-5620","http://ros-lehtinen.house.gov/","http://www.house.gov/writerep","2470 Rayburn House Office Building","R000435","26815","H0FL18025","400344","N00002858","RosLehtinen","http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen","http://www.youtube.com/IleanaRosLehtinen","iroslehtinen","","","07/15/1952"
"Rep","Steven","R.","Rothman","","Steve","D","NJ","9","1","M","202-225-5061","202-225-5851","http://www.rothman.house.gov/","https://forms.house.gov/rothman/webforms/issue_subscribe.htm","2303 Rayburn House Office Building","R000462","481","H6NJ09165","400346","N00008619","","http://www.opencongress.org/wiki/Steven_Rothman","","","","","10/14/1952"
"Rep","Lucille","","Roybal-Allard","","","D","CA","34","1","F","202-225-1766","202-226-0350","http://roybal-allard.house.gov/","http://www.house.gov/writerep","2330 Rayburn House Office Building","R000486","26766","H2CA33048","400347","N00006671","RepRoybalAllard","http://www.opencongress.org/wiki/Lucille_Roybal-Allard","http://www.youtube.com/RepRoybalAllard","RepRoybalAllard","","","06/12/1941"
"Rep","Edward","R.","Royce","","Ed","R","CA","40","1","M","202-225-4111","202-226-0335","http://www.royce.house.gov/","http://www.house.gov/writerep","2185 Rayburn House Office Building","R000487","26772","H6CA39020","400348","N00008264","RepEdRoyce","http://www.opencongress.org/wiki/Edward_Royce","http://www.youtube.com/RepEdRoyce","EdRoyce","","","10/12/1951"
"Rep","Bobby","L.","Rush","","","D","IL","1","1","M","202-225-4372","202-226-0333","http://house.gov/rush/","http://www.house.gov/rush/zipauth.shtml","2268 Rayburn House Office Building","R000515","26831","H2IL01042","400350","N00004887","RepBobbyRush","http://www.opencongress.org/wiki/Bobby_Rush","http://www.youtube.com/CongressmanRush","","","","11/23/1946"
"Rep","Ciro","D.","Rodriguez","","","D","TX","23","0","M","","","","","","R000568","16389","H8TX28013","400339","N00009828","","http://www.opencongress.org/wiki/Ciro_Rodriguez","","","","","12/09/1946"
"Rep","Thomas","M.","Reynolds","","","R","NY","26","0","M","","","","","","R000569","4384","H8NY27077","400338","N00001295","","http://www.opencongress.org/wiki/Thomas_Reynolds","","","","","09/03/1950"
"Rep","Paul","D.","Ryan","","","R","WI","1","1","M","202-225-3031","202-225-3393","http://house.gov/ryan/","http://www.house.gov/ryan/email.htm","1233 Longworth House Office Building","R000570","26344","H8WI01024","400351","N00004357","reppaulryan","http://www.opencongress.org/wiki/Paul_Ryan","http://www.youtube.com/RepPaulRyan","reppaulryan","","","01/29/1970"
"Rep","Dennis","","Rehberg","","Denny","R","MT","0","1","M","202-225-3211","202-225-5687","http://rehberg.house.gov/","http://www.house.gov/rehberg/issue.shtml","2448 Rayburn House Office Building","R000571","404","H0MT00033","400335","N00004645","DennyRehberg","http://www.opencongress.org/wiki/Dennis_Rehberg","http://www.youtube.com/DennyRehberg","denny.rehberg.mt","","","10/05/1955"
"Rep","Mike","","Rogers","","","R","MI","8","1","M","202-225-4872","202-225-5820","http://mikerogers.house.gov/","http://www.mikerogers.house.gov/Contact.aspx","133 Cannon House Office Building","R000572","8751","H0MI08042","400342","N00009668","RepMikeRogers","http://www.opencongress.org/wiki/Mike_Rogers","http://www.youtube.com/RepMikeRogers","168209963203416","","","06/02/1963"
"Rep","Mike","","Ross","","","D","AR","4","1","M","202-225-3772","202-225-1314","http://ross.house.gov/","http://ross.house.gov/?sectionid=77&sectiontree=76,77","2436 Rayburn House Office Building","R000573","24571","H0AR04038","400345","N00009571","RepMikeRoss","http://www.opencongress.org/wiki/Mike_Ross","http://www.youtube.com/MikeRossArkansas04","RepMikeRoss","","","09/01/1961"
"Rep","Richard","","Renzi","","Rick","R","AZ","1","0","M","","","","","","R000574","28172","H2AZ01172","400336","N00024931","","http://www.opencongress.org/wiki/Richard_Renzi","","","","","06/11/1958"
"Rep","Michael","Dennis","Rogers","","Mike","R","AL","3","1","M","202-225-3261","202-226-8485","http://house.gov/mike-rogers/","http://www.house.gov/mike-rogers/contact.shtml","324 Cannon House Office Building","R000575","5705","H2AL03032","400341","N00024759","RepMikeRogersAL","http://www.opencongress.org/wiki/Michael_Rogers","http://www.youtube.com/MikeRogersAL03","","","","07/16/1958"
"Rep","C.A. Dutch","","Ruppersberger","","","D","MD","2","1","M","202-225-3061","202-225-3094","http://dutch.house.gov/","http://dutch.house.gov/writedutch_za.shtml","2453 Rayburn House Office Building","R000576","36130","H2MD02160","400349","N00025482","Call_Me_Dutch","http://www.opencongress.org/wiki/C.A._Dutch_Ruppersberger","http://www.youtube.com/Ruppersberger","100001266049722","","","01/31/1946"
"Rep","Timothy","J.","Ryan","","Tim","D","OH","17","1","M","202-225-5261","202-225-3719","http://timryan.house.gov/","http://timryan.house.gov/index.php?option=com_content&task=view&id=129&Itemid=42","1421 Longworth House Office Building","R000577","45638","H2OH17109","400352","N00025280","timryan","http://www.opencongress.org/wiki/Timothy_Ryan","http://www.youtube.com/TimRyanVision","timryan","","","07/16/1973"
"Rep","David","George","Reichert","","Dave","R","WA","8","1","M","202-225-7761","202-225-4282","http://reichert.house.gov/","http://reichert.house.gov/Contact/ZipAuth.htm","1730 Longworth House Office Building","R000578","51346","H4WA08071","400660","N00026885","davereichert","http://www.opencongress.org/wiki/David_George_Reichert","http://www.youtube.com/repdavereichert","repdavereichert","","","08/29/1950"
"Rep","Peter","J.","Roskam","","","R","IL","6","1","M","202-225-4561","202-225-1166","http://roskam.house.gov/","http://www.house.gov/writerep","227 Cannon House Office Building","R000580","6382","H6IL06117","412202","N00004719","PeterRoskam","http://www.opencongress.org/wiki/Peter_Roskam","http://www.youtube.com/RoskamIL06","RepRoskam","","","09/13/1961"
"Rep","Laura","","Richardson","","","D","CA","37","1","F","202-225-7924","202-225-7926","http://richardson.house.gov/","http://richardson.house.gov/IMA/issue_subscribe.htm","1330 Longworth House Office Building","R000581","69508","H8CA37137","412253","N00029112","replrichardson","http://www.opencongress.org/wiki/Laura_Richardson","http://www.youtube.com/RepLRichardson","RepresentativeLauraRichardson","","","04/14/1962"
"Rep","David","P.","Roe","","Phil","R","TN","1","1","M","202-225-6356","202-225-6356","http://roe.house.gov/","https://forms.house.gov/roe/contact-form.shtml","419 Cannon House Office Building","R000582","65306","H6TN01388","412310","N00028463","DrPhilRoe","http://www.opencongress.org/wiki/David_Roe","http://www.youtube.com/amandarlittle288","130725126985966","","","07/21/1945"
"Rep","Tom","","Rooney","","","R","FL","16","1","M","202-225-5792","202-225-3132","http://rooney.house.gov/","https://forms.house.gov/rooney/contact-form.shtml","1529 Longworth House Office Building","R000583","107800","H8FL16022","412311","N00029018","TomRooney","http://www.opencongress.org/wiki/Tom_Rooney","http://www.youtube.com/CongressmanRooney","117697790448","","","11/21/1970"
"Sen","James","E.","Risch","","Jim","R","ID","Junior Seat","1","M","202-224-2752","202-224-2573","http://www.risch.senate.gov","http://www.risch.senate.gov/public/index.cfm?p=Email","483 Russell Senate Office Building","R000584","2919","S8ID00092","412322","N00029441","","http://www.opencongress.org/wiki/James_Risch","http://www.youtube.com/SenatorJamesRisch","","","II","05/03/1943"
"Rep","Thomas","","Reed","II","Tom","R","NY","29","1","M","202-225-3161","202-226-6599","http://reed.house.gov","","1037 Longworth House Office Building","R000585","127046","H0NY29054","412393","N00030949","tomreedcongress","http://www.opencongress.org/wiki/Tom_Reed","http://www.youtube.com/user/CongressmanTomReed?feature=mexp","153594440504","","","11/18/1971"
"Rep","Jim","","Renacci","","","R","OH","16","1","M","202-225-3876","202-225-3059","http://renacci.house.gov/","","130 Cannon House Office Building","R000586","120678","H0OH16097","412462","N00031127","repjimrenacci","http://www.opencongress.org/wiki/Jim_Renacci","http://www.youtube.com/repjimrenacci","217695830922","","","12/03/1958"
"Rep","Reid","","Ribble","","","R","WI","8","1","M","202-225-5665","202- 225-5729","http://ribble.house.gov/","","1513 Longworth House Office Building","R000587","126240","H0WI08075","412489","N00030968","RepRibble","http://www.opencongress.org/wiki/Reid_Ribble","http://www.youtube.com/user/RepRibble","157169920997203","","","04/15/1956"
"Rep","Cedric","L","Richmond","","","D","LA","2","1","M","202-225-6636","202- 225-1988","http://richmond.house.gov/","","415 Cannon House Office Building","R000588","35384","H8LA02054","412432","N00030184","reprichmond","http://www.opencongress.org/wiki/Cedric_Richmond","","","","","09/13/1973"
"Rep","Scott","","Rigell","","","R","VA","2","1","M","202-225-4215","202-225-4218","http://rigell.house.gov/","","327 Cannon House Office Building","R000589","121807","H0VA02084","412483","N00030962","repscottrigell","http://www.opencongress.org/wiki/Scott_Rigell","http://youtube.com/RepScottRigell","","","","05/28/1960"
"Rep","David","","Rivera","","","R","FL","25","1","M","202-225-2778","202-226-0346","http://rivera.house.gov/","","417 Cannon House Office Building","R000590","31234","H0FL25038","412415","N00031887","RepRivera","http://www.opencongress.org/wiki/David_Rivera","http://www.youtube.com/RepRivera","","","","09/16/1965"
"Rep","Martha","","Roby","","","R","AL","2","1","F","202-225-2901","202-225-8913","http://roby.house.gov/","","414 Cannon House Office Building","R000591","71604","H0AL02087","412394","N00030768","RepMarthaRoby","http://www.opencongress.org/wiki/Martha_Roby","http://www.youtube.com/user/RepMarthaRoby","174519582574426","","","07/26/1976"
"Rep","Todd","","Rokita","","","R","IN","4","1","M","202-225-5037","","http://rokita.house.gov/","","236 Cannon House Office Building","R000592","34167","H0IN04170","412426","N00031741","ToddRokita","http://www.opencongress.org/wiki/Todd_Rokita","http://www.youtube.com/reptoddrokita","183180288372896","","","02/09/1970"
"Rep","Dennis","","Ross","","","R","FL","12","1","M","202-225-1252","202- 226-0585","http://dennisross.house.gov/","","404 Cannon House Office Building","R000593","12813","H0FL12101","412411","N00030645","RepDennisRoss","http://www.opencongress.org/wiki/Dennis_Ross","http://www.youtube.com/RepDennisRoss","","","","10/18/1959"
"Rep","Jon","","Runyan","","","R","NJ","3","1","M","202-225-4765","202-225-0778","http://runyan.house.gov/","","1239 Longworth House Office Building","R000594","121117","H0NJ03153","412449","N00031988","RepJonRunyan","http://www.opencongress.org/wiki/Jon_Runyan","http://www.youtube.com/RepRunyan","","","","11/27/1973"
"Sen","Marco","","Rubio","","","R","FL","Junior Seat","1","M","202-224-3041","202-224-3041","http://www.rubio.senate.gov","http://www.rubio.senate.gov/public/index.cfm/contact","317 Hart Senate Office Building","R000595","1601","S0FL00338","412491","N00030612","SenRubioPress","http://www.opencongress.org/wiki/Marco_Rubio","http://www.youtube.com/SenatorMarcoRubio","MarcoRubio","","III","05/28/1971"
"Rep","Loretta","L.","Sanchez","","","D","CA","47","1","F","202-225-2965","202-225-5859","http://www.lorettasanchez.house.gov","http://www.lorettasanchez.house.gov/index.php?option=com_content&task=view&id=218&Itemid=17","1114 Longworth House Office Building","S000030","203","H6CA46033","400356","N00008274","lorettasanchez","http://www.opencongress.org/wiki/Loretta_Sanchez","http://www.youtube.com/user/LorettaSanchezLive","LorettaSanchez","","","01/07/1960"
"Sen","Bernard","","Sanders","","Bernie","I","VT","Junior Seat","1","M","202-224-5141","202-228-0776","http://www.sanders.senate.gov/","http://www.sanders.senate.gov/contact/","332 Dirksen Senate Office Building","S000033","27110","H8VT01016","400357","N00000528","senatorsanders","http://www.opencongress.org/wiki/Bernard_Sanders","http://www.youtube.com/SenatorSanders","senatorsanders","","I","09/08/1941"
"Rep","H. James","","Saxton","","Jim","R","NJ","3","0","M","","","","","","S000097","26953","H4NJ13022","400359","N00000834","","http://www.opencongress.org/wiki/H._James_Saxton","","","","","01/22/1943"
"Sen","Charles","E.","Schumer","","Chuck","D","NY","Senior Seat","1","M","202-224-6542","202-228-3027","http://www.schumer.senate.gov/","http://www.schumer.senate.gov/Contact/contact_chuck.cfm","322 Hart Senate Office Building","S000148","26976","S8NY00082","300087","N00001093","chuckschumer","http://www.opencongress.org/wiki/Charles_Schumer","http://www.youtube.com/senatorschumer","chuckschumer","","III","11/23/1950"
"Rep","Robert","C.","Scott","","Bobby","D","VA","3","1","M","202-225-8351","202-225-8354","http://bobbyscott.house.gov/","http://www.house.gov/writerep","1201 Longworth House Office Building","S000185","27117","H6VA01117","400364","N00002147","repbobbyscott","http://www.opencongress.org/wiki/Robert_Scott","http://www.youtube.com/RepBobbyScott","CongressmanBobbyScott","","","04/30/1947"
"Rep","James","F.","Sensenbrenner","Jr.","Jim","R","WI","5","1","M","202-225-5101","202-225-3190","http://sensenbrenner.house.gov/","http://sensenbrenner.house.gov/email_zip.htm","2449 Rayburn House Office Building","S000244","27142","H8WI09050","400365","N00004291","","http://www.opencongress.org/wiki/James_Sensenbrenner","http://www.youtube.com/RepSensenbrenner","RepSensenbrenner","","","06/14/1943"
"Rep","Jose","E.","Serrano","","","D","NY","16","1","M","202-225-4361","202-225-6001","http://serrano.house.gov/","http://serrano.house.gov/Forms/Contact.aspx","2227 Rayburn House Office Building","S000248","26981","H0NY18065","400366","N00001813","repjoseserrano","http://www.opencongress.org/wiki/Jose_Serrano","http://www.youtube.com/CongressmanSerrano","RepJoseSerrano","","","10/24/1943"
"Rep","Peter","A.","Sessions","","Pete","R","TX","32","1","M","202-225-2231","202-225-5878","http://sessions.house.gov/","http://www.house.gov/sessionsform/emailform.htm","2233 Rayburn House Office Building","S000250","288","H2TX03126","400367","N00005681","petesessions","http://www.opencongress.org/wiki/Peter_Sessions","http://www.youtube.com/PeteSessions","petesessions","","","03/22/1955"
"Rep","John","B.","Shadegg","","","R","AZ","3","0","M","","","","","","S000275","22186","H4AZ04016","400368","N00006425","RepJohnShadegg","http://www.opencongress.org/wiki/John_Shadegg","http://www.youtube.com/JohnShadegg","","","","10/22/1949"
"Sen","Richard","C.","Shelby","","","R","AL","Senior Seat","1","M","202-224-5744","202-224-3416","http://www.shelby.senate.gov/","http://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby","304 Russell Senate Office Building","S000320","53266","S6AL00013","300089","N00009920","SenShelbyPress","http://www.opencongress.org/wiki/Richard_Shelby","http://www.youtube.com/SenatorRichardShelby","RichardShelby","","III","05/06/1934"
"Rep","Brad","J.","Sherman","","","D","CA","27","1","M","202-225-5911","202-225-5879","http://bradsherman.house.gov/","http://www.house.gov/sherman/contact/","2242 Rayburn House Office Building","S000344","142","H6CA24113","400371","N00006897","BradSherman","http://www.opencongress.org/wiki/Brad_Sherman","http://www.youtube.com/ShermanCA27","63158229861","","","10/24/1954"
"Rep","John","M.","Shimkus","","","R","IL","19","1","M","202-225-5271","202-225-5880","http://shimkus.house.gov/","http://www.house.gov/shimkus/emailme.shtml","2452 Rayburn House Office Building","S000364","246","H2IL20042","400373","N00004961","RepShimkus","http://www.opencongress.org/wiki/John_Shimkus","http://www.youtube.com/repshimkus","repshimkus","","","02/21/1958"
"Rep","Ike","","Skelton","","","D","MO","4","0","M","","","","","","S000465","26936","H6MO04141","400377","N00005105","ikeskelton","http://www.opencongress.org/wiki/Ike_Skelton","http://www.youtube.com/repikeskelton","","","","12/20/1931"
"Rep","Louise","McIntosh","Slaughter","","","D","NY","28","1","F","202-225-3615","202-225-7822","http://www.louise.house.gov","http://www.louise.house.gov/index.php?option=com_content&task=view&id=506&Itemid=150","2469 Rayburn House Office Building","S000480","26991","H6NY03031","400378","N00001311","louiseslaughter","http://www.opencongress.org/wiki/Louise_McIntosh_Slaughter","http://www.youtube.com/louiseslaughter","LouiseSlaughter","","","08/14/1929"
"Rep","Adam","","Smith","","","D","WA","9","1","M","202-225-8901","202-225-5893","http://adamsmith.house.gov/","http://adamsmith.house.gov/Contact/","2402 Rayburn House Office Building","S000510","845","H6WA09025","400379","N00007833","Rep_Adam_Smith","http://www.opencongress.org/wiki/Adam_Smith","http://www.youtube.com/Congressmanadamsmith","","","","06/15/1965"
"Rep","Christopher","H.","Smith","","Chris","R","NJ","4","1","M","202-225-3765","202-225-7768","http://chrissmith.house.gov/","http://chrissmith.house.gov/zipauth.html","2373 Rayburn House Office Building","S000522","26952","H8NJ04014","400380","N00009816","","http://www.opencongress.org/wiki/Christopher_Smith","http://www.youtube.com/USRepChrisSmith","","","","03/04/1953"
"Rep","Lamar","S.","Smith","","","R","TX","21","1","M","202-225-4236","202-225-8628","http://lamarsmith.house.gov/","http://lamarsmith.house.gov/contact.aspx?section=Mail","2409 Rayburn House Office Building","S000583","27097","H6TX21012","400381","N00001811","LamarSmithTX21","http://www.opencongress.org/wiki/Lamar_Smith","http://www.youtube.com/lamarsmithtexas21","LamarSmithTX21","","","11/19/1947"
"Sen","Olympia","Jean","Snowe","","","R","ME","Senior Seat","1","F","202-224-5344","202-224-1946","http://www.snowe.senate.gov/","http://www.snowe.senate.gov/public/index.cfm/contact?p=email","154 Russell Senate Office Building","S000663","26885","S4ME00055","300091","N00000480","SenatorSnowe","http://www.opencongress.org/wiki/Olympia_Snowe","","","","I","02/21/1947"
"Rep","Victor","F.","Snyder","","Vic","D","AR","2","0","M","","","","","","S000672","434","H6AR02203","400383","N00008188","","http://www.opencongress.org/wiki/Victor_Snyder","http://www.youtube.com/VicSnyderAR02","","","","09/27/1947"
"Sen","Arlen","","Specter","","","D","PA","Senior Seat","0","M","","","","","","S000709","53340","S6PA00100","300092","N00001604","","http://www.opencongress.org/wiki/Arlen_Specter","http://www.youtube.com/SenatorArlenSpecter","","","III","02/12/1930"
"Rep","John","M.","Spratt","Jr.","","D","SC","5","0","M","","","","","","S000749","27065","H2SC05052","400386","N00002492","","http://www.opencongress.org/wiki/John_Spratt","http://www.youtube.com/JohnMSpratt","","","","11/01/1942"
"Sen","Debbie","Ann","Stabenow","","","D","MI","Junior Seat","1","F","202-224-4822","202-228-0325","http://www.stabenow.senate.gov/","http://www.stabenow.senate.gov/?p=contact","133 Hart Senate Office Building","S000770","515","S8MI00281","300093","N00004118","StabenowPress","http://www.opencongress.org/wiki/Debbie_Stabenow","http://www.youtube.com/SenatorStabenow","stabenow","","I","04/29/1950"
"Rep","Fortney","H.","Stark","","Pete","D","CA","13","1","M","202-225-5065","202-226-3805","http://stark.house.gov/","http://www.house.gov/stark/contact/index.htm","239 Cannon House Office Building","S000810","26736","H6CA09023","400387","N00007397","petestark","http://www.opencongress.org/wiki/Fortney_Stark","http://www.youtube.com/repstark","repstark","","","11/11/1931"
"Rep","Clifford","B.","Stearns","","Cliff","R","FL","6","1","M","202-225-5744","202-225-3973","http://stearns.house.gov/","http://www.house.gov/writerep","2306 Rayburn House Office Building","S000822","26803","H8FL06056","400388","N00002782","RepCliffStearns","http://www.opencongress.org/wiki/Clifford_Stearns","http://www.youtube.com/Repcliffstearns","RepCliffStearns","","","04/16/1941"
"Sen","Ted","","Stevens","","","R","AK","Senior Seat","0","M","","","","","","S000888","53268","S2AK00010","300094","N00007997","","http://www.opencongress.org/wiki/Ted_Stevens","","","","II","11/18/1923"
"Rep","Bart","T.","Stupak","","","D","MI","1","0","M","","","","","","S001045","26912","H2MI01068","400391","N00004196","","http://www.opencongress.org/wiki/Bart_Stupak","http://www.youtube.com/BartStupak","","","","02/29/1952"
"Sen","John","E.","Sununu","","","R","NH","Junior Seat","0","M","","","","","","S001078","617","S0NH00201","300095","N00000397","","http://www.opencongress.org/wiki/John_Sununu","","","","II","09/10/1964"
"Sen","Jefferson","B.","Sessions","III","Jeff","R","AL","Junior Seat","1","M","202-224-4124","202-224-3149","http://www.sessions.senate.gov/","http://www.sessions.senate.gov/public/index.cfm?FuseAction=ConstituentServices.ContactMe","326 Russell Senate Office Building","S001141","443","S6AL00195","300088","N00003062","SenatorSessions","http://www.opencongress.org/wiki/Jefferson_Sessions","http://www.youtube.com/SenatorSessions","jeffsessions","","II","12/24/1946"
"Sen","Gordon","Harold","Smith","","","R","OR","Junior Seat","0","M","","","","","","S001142","425","S6OR00094","300090","N00007815","","http://www.opencongress.org/wiki/Gordon_Harold_Smith","","","","II","05/25/1952"
